author,title,description,url,source,image,category,language,country,published_at,topic
Karen Middleton,All roads lead to Rome as Albanese and Dutton stress-test their pre-election pitches | Karen Middleton,"The policy discourse has shrivelled to its political core, where every soundbite becomes both an attack and a defence – and it’s just the beginningGet our morning and afternoon news emails, free app or daily news podcastPolicy debate between the prime minister and opposition leader has become a version of “all roads lead to Rome”.There’s a political dimension to every policy proposal, but the public discourse on ideas for change has shrivelled to its political core over the past week or so.Sign up for Guardian Australia’s free morning and afternoon email newsletters for your daily...",https://www.theguardian.com/australia-news/article/2024/jun/13/all-roads-lead-to-rome-as-albanese-and-dutton-stress-test-their-pre-election-pitches,The Guardian,https://i.guim.co.uk/img/media/9d7c4fed104bd9cb2ea2a944f1068d48a94895b5/0_169_7485_4491/master/7485.jpg?width=140&quality=85&auto=format&fit=max&s=a405e5dbd13650675c6cbfaba545812b,politics,en,au,2024-06-13T15:00:25+00:00,politics
Civil.ge,Georgian CSOs Condemn Authorities-Led Violence Against Citizens,"On June 13, more than 20 local CSO issued a joint statement condemning all cases of &#8220;violence which authorities perpetrate against citizens&#8221;, including the battering and intimidation campaign against political opponents, civil society representatives, and activists. 2024 &#124; Chronicle of Repression The CSOs stress that the violence against citizens is orchestrated by the GD government, &#8230;",https://civil.ge/archives/612675,civil,,general,en,ge,2024-06-13T14:52:14+00:00,politics
,What are UK political parties offering to voters?,"(marketscreener.com) Britain's political partiesvying for votes before a national election on July 4 havepublished their manifestos - documents which set out theirpolicies and how they will finance them. With the opposition Labour Party leading in opinion polls bydouble-digits the other parties, including the governingConservatives, are hoping to...https://www.marketscreener.com/news/latest/What-are-UK-political-parties-offering-to-voters--46968138/?utm_medium=RSS&utm_content=20240613",https://www.marketscreener.com/news/latest/What-are-UK-political-parties-offering-to-voters--46968138/?utm_medium=RSS&utm_content=20240613,4-traders,,general,en,us,2024-06-13T14:43:15+00:00,politics
,Europe in Political Crisis: Macron Dissolves Parliament Amid Far-Right Surge | G7 Summit Updates,Europe in Political Crisis: Macron Dissolves Parliament Amid Far-Right Surge | G7 Summit Updates,https://www.thehindu.com/videos/europe-in-political-crisis-macron-dissolves-parliament-amid-far-right-surge-g7-summit-updates/article68285945.ece,The Hindu,https://th-i.thgim.com/public/sport/football/43g5bx/article68285944.ece/alternates/LANDSCAPE_1200/Macron.jpeg,general,en,in,2024-06-13T14:39:01+00:00,politics
Claire James,Innovative Strategies British Businesses Can Adopt from International Gaming,"When you think of the British, you might picture tea and crumpets, castles and queues. But underneath that politeness, there&#8217;s always been a spark of inventive genius. We can’t find a better example from the Industrial revolution. It created a seismic shift in how things were made, and it’s effects are still felt today. At [&#8230;]The post Innovative Strategies British Businesses Can Adopt from International Gaming appeared first on ABC Money.",https://www.abcmoney.co.uk/2024/06/innovative-strategies-british-businesses-can-adopt-from-international-gaming/,ABC Money,,business,en,uk,2024-06-13T14:25:01+00:00,politics
,"Nokian Renkaat: EPS cut (2023: -74.9%, 2024: -43.8%)","(marketscreener.com) EPS CHANGECHANGE IN EPS2024 :  0.23 vs 0.40 -43.8%2025 :  0.51 vs 0.56 -10.2%Following the integration of Nokian's Q1 results, we have adopted a more cautious outlook, lowering our FY24 sales forecast by 7% and our FY24 EBIT forecast by 40%. This adjustment accounts for the Finnish political strikes and the Red Sea crisis, which have led to...https://www.marketscreener.com/quote/stock/NOKIAN-RENKAAT-OYJ-58808503/news/Nokian-Renkaat-EPS-cut-2023-74-9-2024-43-8--46967859/?utm_medium=RSS&utm_content=20240613",https://www.marketscreener.com/quote/stock/NOKIAN-RENKAAT-OYJ-58808503/news/Nokian-Renkaat-EPS-cut-2023-74-9-2024-43-8--46967859/?utm_medium=RSS&utm_content=20240613,4-traders,,general,en,us,2024-06-13T14:14:15+00:00,politics
AP News,"Pro-Palestinian protesters take over Cal State LA building, employees told to shelter in place","A spokesman for California State University, Los Angeles says pro-Palestinian demonstrators have taken over a building where the university president has an office. He says campus police are monitoring the situation as employees inside shelter in place. The Los Angeles Times reports that the spokesman says 50 to 100 people have barricaded exits and blocked paths around the building. Images from the scene showed political graffiti and furniture blocking doorways. Hollins says the CSULA Gaza Solidarity Encampment sent an email about the sit-in. The group has camped near the campus gym for about...",https://www.mymotherlode.com/news/state/3374685/pro-palestinian-protesters-take-over-cal-state-la-building-employees-told-to-shelter-in-place.html,mymotherlode,,general,en,us,2024-06-13T14:11:10+00:00,politics
Des Erasmus,South Africa needs a ‘no-alition’ confidence-and-supply arrangement for government stability,The loss of an outright majority for the ANC should not be considered a panacea which promises to alleviate all our political and economic woes,https://mg.co.za/thought-leader/opinion/2024-06-13-south-africa-needs-a-no-alition-confidence-and-supply-arrangement-for-government-stability/,Mail & Guardian,,general,en,za,2024-06-13T14:00:00+00:00,politics
,Joe Biden's G7 trip gets off to an awkward start and Trump gets billboard attack on Capitol Hill: Follow all the biggest politics stories of the day,"Welcome to DailyMail.com's DAILY US POLITICS BLOG, with live coverage of Donald Trump's return to Capitol Hill and President Joe Biden's trip to the G7 in Italy.",https://www.dailymail.co.uk/news/article-13526243/donald-trump-capitol-hill-return-joe-biden-meeting-world-leaders.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Mail,https://i.dailymail.co.uk/1s/2024/06/13/12/86070953-0-image-a-3_1718279897967.jpg,general,en,gb,2024-06-13T13:45:49+00:00,politics
New York Post Video,President Biden’s political fate could be settled by Hunter’s conviction | Reporter Replay,"President Biden’s re-election campaign was hit by a torpedo on June 11 when a Delaware jury convicted his son Hunter on three felony charges. Individuals purchasing a firearm must sign a federal form attesting they are not a user of an unlawful drug. Hunter was convicted on two counts of lying on this form, and...",https://nypost.com/video/president-bidens-political-fate-could-be-settled-by-hunters-conviction-reporter-replay/,Post,https://nypost.com/wp-content%2Fuploads%2Fsites%2F2%2F2024%2F06%2Fbiden_verdict_wp-thumb.jpg?quality%3D90%26strip%3Dall,general,en,zm,2024-06-13T13:42:01+00:00,politics
,"At G7, Macron in foreign policy limbo after dissolution gamble","(marketscreener.com) When French President Emmanuel Macron arrived at the luxury Borgo Egnazia Italian resort on Thursday for the annual Group of Seven G7 leaders summit, he could have been forgiven for seeming a little downcast. But after dissolving parliament and plunging France into a rocky political period just weeks before hosting the Olympic...https://www.marketscreener.com/news/latest/At-G7-Macron-in-foreign-policy-limbo-after-dissolution-gamble--46967550/?utm_medium=RSS&utm_content=20240613",https://www.marketscreener.com/news/latest/At-G7-Macron-in-foreign-policy-limbo-after-dissolution-gamble--46967550/?utm_medium=RSS&utm_content=20240613,4-traders,,general,en,us,2024-06-13T13:37:02+00:00,politics
NyasaAuthor1,Remebering SKC: From corporate corridors to politics,"Probably, the country’s worst nightmare since independence in July 1964. After a 24-hour search, the plane wreckage that carried Vice President, Saulos Klaus Chilima (SKC) to the funeral of former Attorney General and Justice Minister, Ralph Kasambara, was found on Monday, June 11, 2024 mid-afternoon in Chikangawa, Vipya Forest in Mzimba, with everyone on board [&#8230;]The post Remebering SKC: From corporate corridors to politics appeared first on Malawi Nyasa Times - News from Malawi about Malawi.",https://www.nyasatimes.com/remebering-skc-from-corporate-corridors-to-politics/,Nyasa Times,,general,en,mw,2024-06-13T13:33:29+00:00,politics
Associated Press,G7 summit opens with deal to use Russian assets for Ukraine as EU’s traditional powers recalibrate,"BORGO EGNAZIA, Italy — A Group of Seven summit opened Thursday with agreement reached on a U.S. proposal to back a $50 billion loan to Ukraine using frozen Russian assets as collateral, giving Kyiv a strong show of support even as Europe&#8217;s political chessboard shifts to the right. Italian Premier Giorgia Meloni welcomed the heads [&#8230;]",https://torontosun.com/news/world/g7-summit-opens-with-deal-to-use-russian-assets-for-ukraine-as-eus-traditional-powers-recalibrate,torontosun,,general,en,us,2024-06-13T13:16:34+00:00,politics
,"Keir's 'tax trap' plan for Britain: Starmer unveils Labour's £8.5BILLION of tax rises - hitting oil and gas industry and VAT on private school fees - but Tories warn he's plotting even BIGGER secret raids on council tax, pensions and fuel","Keir Starmer hailed Labour's manifesto at a glitzy event in Manchester, insisting it showed his party had moved on from 'dead end gesture politics' under Jeremy Corbyn and was ready for government.",https://www.dailymail.co.uk/news/article-13526171/Keir-tax-trap-Starmer-Labour-manifesto-election-VAT-private-school-fees-Tories.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,dailymail,https://i.dailymail.co.uk/1s/2024/06/13/11/86067381-0-image-m-23_1718273676782.jpg,general,en,us,2024-06-13T13:01:39+00:00,politics
Ololade,"N80 Billion Fraud: ‘Political Masters Shielding Yahaya Bello, Disgracing Nigeria’ – EFCC","The Economic Financial Crimes Commission (EFCC) has accused some ministers and colleagues of the former Governor of Kogi State, Yahaya Bello, of shielding him from prosecution. Recall that Bello has been in a legal battle with the EFCC over alleged N80.2bn fraud. Following a failed attempt to arrest him and his repeated absence from court [&#8230;]The post N80 Billion Fraud: ‘Political Masters Shielding Yahaya Bello, Disgracing Nigeria’ – EFCC appeared first on Information Nigeria.",https://www.informationng.com/2024/06/n80-billion-fraud-political-masters-shielding-yahaya-bello-disgracing-nigeria-efcc.html,informationnigeria,,general,en,us,2024-06-13T12:45:52+00:00,politics
,Thursday Morning Politics; Ask Governor Murphy: June Recap; Potential Changes to Broker Fees; Cheap Eats,"On today's show: Aaron Blake, senior political reporter and author of ""The Campaign Moment"" newsletter for The Washington Post, talks about the latest primary results and what it might mean for November's races, and other national politics news.Nancy Solomon, WNYC reporter and editor, and host of the “Ask Governor Murphy” monthly call-in show, recaps her conversation with New Jersey Governor Phil Murphy, where they talked about the ""pause"" on congestion pricing, a new law that critics say would reduce transparency in government and more.New York City Council Member Chi Ossé is pushing...",http://www.wnyc.org/story/thursday-morning-politics-ask-governor-murphy-june-recap-potential-changes-broker-fees-cheap-eats/,wnyc,,general,en,us,2024-06-13T12:19:33+00:00,politics
,"Barrow urges review, implementation of ND recommendations","During the presentation, the Gambian leader highlighted the importance of dialogue in consensus-building mechanisms for the Government, political parties, and civil society organisations to identify and address issues of national concern.President Barrow further re-echoed his commitment to ensure the recommendations put forward by the preparatory committee are reviewed and implemented by the Government.The President stressed the need for continued religious tolerance, emphasising that all faiths will continue to be treated equally. He revealed that the Cabinet has been reviewing the 2020 Draft...",https://thepoint.gm/africa/gambia/headlines/barrow-urges-review-implementation-of-nd-recommendations,The Point,,general,en,gm,2024-06-13T12:16:31+00:00,politics
,"Keir's 'tax trap' plan for Britain: Starmer unveils Labour's £8.5BILLION of tax rises - hitting oil and gas industry and VAT on private school fees - but Tories warn he's plotting even BIGGER secret raids on council tax, pensions and fuel","Keir Starmer hailed Labour's manifesto at a glitzy event in Manchester, insisting it showed his party had moved on from 'dead end gesture politics' under Jeremy Corbyn and was ready for government.",https://www.dailymail.co.uk/news/article-13526171/Keir-tax-trap-Starmer-Labour-manifesto-election-VAT-private-school-fees-Tories.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,dailymail,https://i.dailymail.co.uk/1s/2024/06/13/11/86067381-0-image-m-23_1718273676782.jpg,general,en,us,2024-06-13T12:14:11+00:00,politics
AP News,Bulgarian ex-prime minister Borissov offers a coalition. But he doesn’t want his old job back,Former Prime Minister Boyko Borissov has invited his political opponents to hold talks on forming a new government. Borissov's center-right GERB party emerged as the winner of Bulgaria’s parliamentary election. He told reporters Thursday at his party’s headquarters that he doesn't want to be prime minister. But he cautioned that there will be a government only if the prime minister is named by his party. Borissov proposed the formation of an expert Cabinet but insisted that the ministries of foreign affairs and defense should also be taken by GERB. Borissov said Bulgaria will head to...,https://www.mymotherlode.com/news/world/3374630/bulgarian-ex-prime-minister-borissov-offers-a-coalition-but-he-doesnt-want-his-old-job-back.html,mymotherlode,,general,en,us,2024-06-13T12:10:20+00:00,politics
AP News,The UK Green Party struggles to be heard in an election where climate change is on the back burner,"There’s lots of talk of change in Britain’s election campaign, but little talk about climate change. The U.K.’s July 4 vote to choose a new government is focused on the sluggish economy, high cost of living and creaking health care system. That frustrates the Green Party, which is battling to be heard in a political system that makes it hard for small parties to win seats in Parliament. Green candidate Sian Berry, who is running for Parliament in the coastal city of Brighton, says the bigger parties are wrong to ignore climate change and the environment. Many voters are sympathetic, but...",https://www.mymotherlode.com/news/europe/3374628/the-uk-green-party-struggles-to-be-heard-in-an-election-where-climate-change-is-on-the-back-burner.html,mymotherlode,,general,en,us,2024-06-13T12:09:51+00:00,politics
AP News,"Israel-Hamas war roils congressional race outside New York City, testing Democrats in pivotal clash","The Israel-Hamas war is roiling a primary election between two Democrats in New York, testing the party’s position on the conflict and the larger split between its progressive and centrist wings. The race pits liberal Rep. Jamaal Bowman against centrist county official George Latimer. Bowman is known for his criticism of the Israeli government. Latimer entered the race with the backing of Jewish leaders in the suburban district north of New York City. Their divergent war positions have defined the race. The candidates present a compelling case study for the political divides within the...",https://www.mymotherlode.com/news/national/3374622/israel-hamas-war-roils-congressional-race-outside-new-york-city-testing-democrats-in-pivotal-clash.html,mymotherlode,,general,en,us,2024-06-13T12:07:58+00:00,politics
AP News,UK Labour leader Keir Starmer says he’ll end the era of ‘gestures and gimmicks’ if he wins power,"The left-of-center politician aiming to become Britain’s prime minister in three weeks’ time is promising to lead a government that’s both “pro-business and pro-worker” and restore stability after years of economic and political turmoil. Labour Party leader Keir Starmer said that if he’s elected on July 4, he will end the “desperate era of gestures and gimmicks” of the Conservative Party’s turbulent tenure. Starmer launched Labour’s election manifesto on Thursday in the northwest England city of Manchester, Starmer said a Labour government would “stop the chaos, turn the...",https://www.mymotherlode.com/news/europe/3374618/uk-labour-leader-keir-starmer-says-hell-end-the-era-of-gestures-and-gimmicks-if-he-wins-power.html,mymotherlode,,general,en,us,2024-06-13T12:06:36+00:00,politics
Sandile Motha,IFP bigwig Thulasizwe Buthelezi resigns as Zululand mayor,"With political parties engaged in behind-the-scenes horse trading and scrambling to form a government in KwaZulu-Natal, the resignation of senior IFP leader Thulasizwe Buthelezi has added a spanner in the works. It emerged on Thursday that Buthelezi, who also serves as AmaZulu King MisuZulu KaZwelithini&#8217;s top lieutenant and traditional prime minister, has tendered his resignation.  [&#8230;]",https://sundayworld.co.za/news/ifp-bigwig-thulasizwe-buthelezi-resigns-as-zululand-mayor/?utm_source=rss&utm_medium=rss&utm_campaign=ifp-bigwig-thulasizwe-buthelezi-resigns-as-zululand-mayor,sundayworld,https://sundayworld.co.za/wp-content/uploads/2023/04/IFP-.jpg,general,en,za,2024-06-13T11:51:47+00:00,politics
,"'You were, like, in parliament, right?': John Bercow bellows 'ORDER' in opening minutes of The Traitors US, leaving fellow contestants looking at each other awkwardly - as some call ex-Speaker 'so loud' and admit 'I thought he was the host'","He's one of the most recognisable faces in British politics, with a voice capable of stopping 650 squabbling adults in their tracks.",https://www.dailymail.co.uk/news/article-13525299/parliament-John-Bercow-bellows-ORDER-Traitors-contestants-Speaker-loud.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,dailymail,https://i.dailymail.co.uk/1s/2024/06/13/11/86067961-0-image-a-33_1718274832204.jpg,general,en,uk,2024-06-13T11:29:02+00:00,politics
Holly Patrick,Starmer suggests those who want ‘pantomime politics’ see Nigel Farage in Clacton,"Sir Keir Starmer made a dig at Nigel Farage as he launched the Labour Party’s general election manifesto in Manchester on Thursday, 13 June.",https://www.independent.co.uk/tv/news/keir-starmer-labour-manifesto-nigel-farage-b2561964.html,Independent,https://static.independent.co.uk/2024/06/13/11/babe2cd4-c0c5-47f7-9c87-843ce85d28f4.jpg?width=1200&auto=webp,general,en,gb,2024-06-13T11:28:44+00:00,politics
Nina Cardona,NashVillager Podcast: Politics and the Southern Baptist Convention,"How does the annual national meeting of Southern Baptists affect Tennessee’s political landscape? Plus your local newscast for June 13, 2024.",https://wpln.org/post/nashvillager-podcast-politics-and-the-southern-baptist-convention/,wpln,,general,en,us,2024-06-13T11:27:00+00:00,politics
Chronicle Editor,Political parties of South Africa: White monopoly capitals pump and dump agenda,"Marshall Ndlela marsh@marshfin.com In the ever-evolving political landscape of South Africa, there is an alarming influence that has begun to dominate the narrative. White monopoly capital, the term used to describe the powerful economic forces that control the majority of the country&#8217;s wealth and resources, has been accused of strategically sponsoring political parties to serve [&#8230;]",https://www.chronicle.co.zw/political-parties-of-south-africa-white-monopoly-capitals-pump-and-dump-agenda-2/,The Chronicle,,general,en,gh,2024-06-13T11:23:10+00:00,politics
,"'You were, like, in parliament, right?': John Bercow bellows 'ORDER' in opening minutes of The Traitors US, leaving fellow contestants looking at each other awkwardly - as some call ex-Speaker 'so loud' and admit 'I thought he was the host'","He's one of the most recognisable faces in British politics, with a voice capable of stopping 650 squabbling adults in their tracks.",https://www.dailymail.co.uk/news/article-13525299/parliament-John-Bercow-bellows-ORDER-Traitors-contestants-Speaker-loud.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,mailonsunday,https://i.dailymail.co.uk/1s/2024/06/13/11/86067961-0-image-a-33_1718274832204.jpg,general,en,uk,2024-06-13T11:20:33+00:00,politics
Chronicle Editor,New SA government should address the needs of the people,"Emmanuel Koro, Correspondent On May 29, South Africans voted to demand significant improvements in the provision of jobs, electricity, water, housing and flushing toilets. They also want better health services and education. They are clearly tired of rising crime and endless corruption. Concurrently, an American political observer has expressed the hope that South Africa now [&#8230;]",https://www.chronicle.co.zw/new-sa-government-should-address-the-needs-of-the-people/,The Chronicle,,general,en,gh,2024-06-13T11:17:32+00:00,politics
AP News,What we know ahead of Friday’s deadline for South Africa to form a coalition and elect a president,"South Africa’s Parliament is due to elect a president on Friday while major political parties are still working out a coalition agreement that might or might not see Cyril Ramaphosa return for a second term as leader of Africa’s most industrialized economy. It appears likely to go to the wire after Ramaphosa’s African National Congress party said it would hold a meeting of its most senior officials on Thursday night. South Africa has been in a political deadlock since the ANC lost its 30-year majority in an election two weeks ago, forcing it to form a coalition with others to govern and...",https://www.mymotherlode.com/news/africa/3374613/what-we-know-ahead-of-fridays-deadline-for-south-africa-to-form-a-coalition-and-elect-a-president.html,mymotherlode,,general,en,us,2024-06-13T11:10:21+00:00,politics
,Six lame ducks and Giorgia Meloni: Biden and fellow G7 leaders face political peril at home while Italy's 'Lord of the Rings' loving PM takes center stage as power broker,"As President Joe Biden joined his fellow G7 leaders for a family photo, nearly all of them have escaped political peril back home for a brief respite at the luxury resort on the Italian coast.",https://www.dailymail.co.uk/news/article-13525555/Six-lame-ducks-Giorgia-Meloni-Biden-fellow-G7-leaders-face-political-peril-home-Italys-Lord-Rings-loving-PM-takes-center-stage-power-broker.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,dailymail,https://i.dailymail.co.uk/1s/2024/06/13/11/86066103-0-image-a-22_1718274137270.jpg,general,en,us,2024-06-13T10:56:14+00:00,politics
,MLAs Barkman and Short ready to defend Falklands' self determination at UN C24 meeting,"A team from the Falklands Islands is currently in the United States, more precisely in Washington for a series of political contacts in Congress and the State Department.",https://en.mercopress.com/2024/06/13/mlas-barkman-and-short-ready-to-defend-falklands-self-determination-at-un-c24-meeting?utm_source=feed&utm_medium=rss&utm_content=main&utm_campaign=rss,en,https://en.mercopress.com/data/cache/noticias/100039/100x80/delegacion2.jpg,general,en,us,2024-06-13T10:55:00+00:00,politics
"reporters@dailyrecord.co.uk (Michelle Marshall, Nicola Croal)",The One Show booted off BBC One schedule in last minute shake up,"The One Show was taken off the airwaves last night on BBC One as the long-running series was moved to BBC Two instead, with a political special airing in its place.",https://www.dailyrecord.co.uk/entertainment/celebrity/one-show-booted-bbc-one-33021361,Daily Record,https://i2-prod.dailyrecord.co.uk/incoming/article33021582.ece/ALTERNATES/s98/1_57121de3-a99d-4931-9db0-55bddb860174jfif.jpg,general,en,gb,2024-06-13T10:46:46+00:00,politics
Christian Schneider,Joe Biden Is a Weird Liar,His tall tales serve no political purpose.,https://www.nationalreview.com/2024/06/joe-biden-is-a-weird-liar/,nationalreview,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2024/06/joe-biden-gun-safety.jpg?fit=796%2C464&ssl=1,general,en,us,2024-06-13T10:30:25+00:00,politics
Julian Borger in Washington,"Trump’s mass purge of state department likely to sow chaos, US diplomats say","Project 2025 blueprint for second Trump term envisages replacing thousands of career staff with political loyalistsAmerica’s career diplomats are braced for the threat of a mass purge if Donald Trump wins the November election and for the potential flooding of the state department with loyalty-tested political appointees.Rather than leading to a seamless change of course in a rightward Trumpist direction, the diplomats’ union and former ambassadors argue, such an attempted takeover would be much more likely to end in legal challenges, gridlock and chaos. Continue reading...",https://www.theguardian.com/us-news/article/2024/jun/13/trump-state-department-project-2025-purge,The Guardian,https://i.guim.co.uk/img/media/403ca546b4d5acfecfb4385bfef3135167226112/0_0_5864_3519/master/5864.jpg?width=140&quality=85&auto=format&fit=max&s=ea01d6fb8f61c457598519fd9f454167,politics,en,us,2024-06-13T10:30:18+00:00,politics
,FactSet Research : U.S. Data Centers Risk European Gas Supply,"(marketscreener.com) Energy By Matthew Hoza| June 13, 2024 While politics in Europe are set to undergo a shift this summer, the region's energy industry finds itself in a relatively comfortable situation. Two mild winters have boosted natural gas storage to historic highs, and TTF prices, though still elevated due to Russia's continued invasion of Ukraine, have...https://www.marketscreener.com/quote/stock/FACTSET-RESEARCH-SYSTEMS--12584/news/FactSet-Research-U-S-Data-Centers-Risk-European-Gas-Supply-46965555/?utm_medium=RSS&utm_content=20240613",https://www.marketscreener.com/quote/stock/FACTSET-RESEARCH-SYSTEMS--12584/news/FactSet-Research-U-S-Data-Centers-Risk-European-Gas-Supply-46965555/?utm_medium=RSS&utm_content=20240613,4-traders,,general,en,us,2024-06-13T10:18:11+00:00,politics
,"Suggesting that Biden has dementia? 'If...shame still exists, I'd call it shameful'","Trump campaign ad slams Biden and asks: 'Is it dishonesty or dementia?' It's a cheap shot on a political low road, and, by the way, 'dementia' is a medical — not political — diagnosis.",https://www.latimes.com/california/story/2024-06-13/column-if-shame-still-exists-id-call-it-shameful-md-on-tv-ad-asking-if-biden-is-dishonest-or-demented,latimes,,general,en,us,2024-06-13T10:00:49+00:00,politics
Eyaaz,Will the ANC’s government of national unity 2.0 drive change?,The coalition faces the task of implementing long-promised transformations while managing political contradictions This content is restricted to subscribers only. Join the M&G Community Our commitment at the Mail & Guardian is to ensure every reader enjoys the finest experience. Join the M&G community and support us in delivering in-depth news to you consistently. Subscribe Subscription enables: - M&G community membership - independent journalism - access to all premium articles & features - a digital version of the weekly newspaper - invites to subscriber-only events - the opportunity to test...,https://mg.co.za/columns/2024-06-13-will-the-ancs-government-of-national-unity-2-0-drive-change/,Mail & Guardian,,general,en,za,2024-06-13T10:00:00+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.watoday.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_feed,watoday,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.theage.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Age,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.theage.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Age,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.brisbanetimes.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_national,brisbanetimes,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.brisbanetimes.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_feed,brisbanetimes,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.watoday.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_national,watoday,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.smh.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Sydney Morning Herald,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
,"New law to ban some donations to political parties, candidates","A new law will ban some donations and gifts to political parties, MPs or candidates in South Australia.",https://www.smh.com.au/national/new-law-to-ban-some-donations-to-political-parties-candidates-20240613-p5jloj.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Sydney Morning Herald,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/0d917604978c82cac1a9ba0bdbae45555865e91b,general,en,au,2024-06-13T09:54:54+00:00,politics
Jessica Martin,General Election 2024 Sunak v Starmer: Watch the funny political stunts gone wrong from elections past,"Watch ill-judged political stunts from over the years above, including Neil Kinnock falling victim to the tide and the notorious ‘EdStone’.",https://www.lep.co.uk/watch-this/general-election-funny-political-stunts-4663714,lep,https://www.lep.co.uk/jpim-static/image/2024/06/12/17/54/image0%20%282%29.jpeg?width=1200&auto=webp,general,en,uk,2024-06-13T09:54:05+00:00,politics
Jessica Martin,General Election 2024 Sunak v Starmer: Watch the funny political stunts gone wrong from elections past,"Watch ill-judged political stunts from over the years above, including Neil Kinnock falling victim to the tide and the notorious ‘EdStone’.",https://www.doncasterfreepress.co.uk/watch-this/general-election-funny-political-stunts-4663714,doncasterfreepress,https://www.doncasterfreepress.co.uk/jpim-static/image/2024/06/12/17/54/image0%20%282%29.jpeg?width=1200&auto=webp,general,en,uk,2024-06-13T09:54:05+00:00,politics
Jessica Martin,General Election 2024 Sunak v Starmer: Watch the funny political stunts gone wrong from elections past,"Watch ill-judged political stunts from over the years above, including Neil Kinnock falling victim to the tide and the notorious ‘EdStone’.",https://www.dewsburyreporter.co.uk/watch-this/general-election-funny-political-stunts-4663714,batleynews,https://www.dewsburyreporter.co.uk/jpim-static/image/2024/06/12/17/54/image0%20%282%29.jpeg?width=1200&auto=webp,general,en,uk,2024-06-13T09:54:05+00:00,politics
